Instance;d;k;w_bound;Time;OurObj;BestBound;intercept;slopes
../src/instance_set/generated_instances/toy_50_10_-1.dat;10;50;10.000000;112;585.562026;585.562026;-0.132007;0.000000~0.888526~0.914256~0.000000~1.043467~1.309863~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_20_-1.dat;20;50;10.000000;305;398.440109;398.440109;-0.213910;1.447409~1.182095~0.000000~0.000000~0.902897~0.935120~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-1.dat;30;50;10.000000;334;629.390165;368.078175;0.719739;0.000000~0.000000~0.926042~0.000000~0.000000~1.161651~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.269127~0.000000~0.000000~0.000000~1.511860~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-2.dat;10;50;10.000000;80;675.361651;675.361651;-0.111408;0.000000~0.231722~1.179562~0.000000~0.000000~0.000000~-0.526823~0.524399~0.000000
../src/instance_set/generated_instances/toy_50_20_-2.dat;20;50;10.000000;243;903.942239;867.437586;-0.826427;0.000000~0.000000~0.000000~0.000000~0.777717~0.977308~0.000000~-0.748249~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.484267~0.000000
../src/instance_set/generated_instances/toy_50_30_-2.dat;30;50;10.000000;409;622.411301;308.652381;-0.234571;0.000000~0.000000~2.005291~1.088843~0.000000~0.973389~0.016578~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-3.dat;10;50;10.000000;88;968.324805;968.324805;-0.024758;0.932126~0.000000~0.185379~0.000000~0.000000~0.683887~0.000000~-0.528687~0.000000
../src/instance_set/generated_instances/toy_50_20_-3.dat;20;50;10.000000;170;618.394446;551.115416;-0.777108;0.000000~0.809577~0.000000~0.702660~0.000000~1.481248~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.475434~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-3.dat;30;50;10.000000;343;568.644785;311.357467;-0.771388;1.609136~1.476030~-1.103808~0.000000~0.000000~0.000000~0.954963~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_10_-4.dat;10;50;10.000000;100;480.649590;480.649590;-0.046854;0.000000~0.000000~0.911178~0.852188~1.007719~0.724540~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_20_-4.dat;20;50;10.000000;190;951.814775;798.832332;-0.522607;0.000000~0.309923~0.000000~0.000000~0.713245~0.523093~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.535022~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-4.dat;30;50;10.000000;313;853.041815;586.967419;-0.440619;0.000000~1.134154~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-1.109476~0.000000~-1.058837~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.556214~0.000000
../src/instance_set/generated_instances/toy_50_10_-5.dat;10;50;10.000000;85;844.870111;844.870111;0.252795;0.000000~-0.289986~-0.544840~0.627245~1.226186~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_20_-5.dat;20;50;10.000000;370;1032.031656;806.942100;-0.507683;0.000000~0.000000~0.000000~0.000000~0.817604~0.962582~0.000000~0.000000~0.000000~-0.852961~0.000000~-0.680328~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/toy_50_30_-5.dat;30;50;10.000000;469;851.635553;530.910242;0.057876;0.000000~-0.860000~0.274214~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~1.152457~0.878398~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
