Instance;d;k;w_bound;Time;OurObj;BestBound;intercept;slopes
../src/instance_set/generated_instances/bigm_tune/bigmtune_100_30_-1.dat;30;100;100;3928;2492.644870;2492.632957;-0.413357;0.000000~0.000000~0.000000~0.869527~0.000000~0.773220~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.468329~0.000000~0.000000~-0.447001~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_10_-1.dat;10;150;10;188;2773.769107;2773.769107;-0.249684;0.782480~0.000000~0.613469~0.635878~0.000000~1.039168~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_10_-1.dat;10;150;50;178;2773.769107;2773.769107;-0.249684;0.782480~0.000000~0.613469~0.635878~0.000000~1.039168~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_10_-1.dat;10;150;100;189;2773.769107;2773.769107;-0.249684;0.782480~0.000000~0.613469~0.635878~0.000000~1.039168~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_20_-1.dat;20;150;10;1029;3557.814725;3557.814725;0.154127;0.000000~0.481728~0.587969~0.000000~0.000000~0.868177~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.553266~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_20_-1.dat;20;150;50;1425;3557.814725;3557.814725;0.154127;0.000000~0.481728~0.587969~0.000000~0.000000~0.868177~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.553266~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_20_-1.dat;20;150;100;1158;3557.814725;3557.814725;0.154127;0.000000~0.481728~0.587969~0.000000~0.000000~0.868177~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.553266~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_30_-1.dat;30;150;10;2873;3296.809048;3296.809048;-0.684173;0.540784~0.491809~0.000000~0.450329~0.000000~0.633748~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_30_-1.dat;30;150;50;3227;3296.809048;3296.809048;-0.684173;0.540784~0.491809~0.000000~0.450329~0.000000~0.633748~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/generated_instances/bigm_tune/bigmtune_150_30_-1.dat;30;150;100;3593;3296.809048;3296.809048;-0.684173;0.540784~0.491809~0.000000~0.450329~0.000000~0.633748~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
