Instance;d_0;k_0;MismatchedOutliers;OurObj;intercept;slopes
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;8;9.660497;-1.524525;0.000000~-3.309807~0.000000~0.000000~-0.000000~0.000000~0.000000~0.941401~-2.734947
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;14;0.408074;-0.108964;0.311239~0.320817~-0.000000~0.310760~0.653510~-0.303938~0.000000~0.000000~-0.018129
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;13;0.062273;-0.236138;0.000000~0.158134~0.215910~-0.000000~0.230050~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;16;0.006951;-0.696187;0.000000~0.000000~0.075992~0.000000~0.000000~0.025165~-0.023545~-0.059000~-0.058802
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;13;0.588422;1.975162;0.000000~0.965964~-0.000000~0.304279~0.388806~0.000000~0.000000~-0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;19;0.002727;-0.723969;0.000000~0.000000~0.000000~0.000000~0.000000~0.073785~-0.000000~-0.003082~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;7;1.965615;-2.759149;-1.427022~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.992157~0.954181
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;20;0.000000;0.076855;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;7;2.465995;-1.893425;0.000000~-1.224140~0.855081~1.643870~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;13;2.290359;-1.505995;-1.208532~-0.000000~0.000000~1.413267~-0.144244~0.403579~-0.000000~-0.685258~0.685261
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;11;0.471183;-0.748503;0.000000~0.000000~0.577542~0.000000~0.555587~0.547846~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;18;-0.000000;2.004931;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;8;7.432089;-2.358329;-0.000000~-0.000000~0.000000~3.208222~0.906995~1.936194~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;16;0.384022;-0.059232;0.000000~0.116350~0.665304~0.314757~0.132641~0.409752~0.127186~0.105540~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;8;0.454675;-2.304712;-0.350231~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~-0.803314~0.375999
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;20;-0.000000;1.930366;-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;1.315334;-2.454428;0.000000~1.096068~-0.000000~0.568842~-0.000000~0.000000~0.000000~-1.051533~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;15;0.085019;-0.861097;-0.128982~0.142606~0.000000~0.315935~0.102833~-0.139869~0.000000~0.000000~-0.055784
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;16;0.060087;2.109635;0.000000~0.239139~0.000000~0.000000~0.000000~0.000000~0.190598~0.000000~0.163276
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;17;0.005290;1.997857;0.000000~0.000000~-0.005821~-0.000000~0.097353~0.007908~-0.021946~0.022332~-0.005101
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;14;0.413222;0.760813;0.505486~0.626558~-0.000000~0.000000~0.422317~0.000000~0.000000~0.000000~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;16;0.098016;1.720778;0.220612~0.188117~-0.000000~0.112317~0.103499~-0.024155~0.220433~-0.000000~0.198678
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;9;0.262210;2.258253;0.000000~-0.000000~0.000000~0.000000~0.390312~-0.461512~0.000000~0.000000~0.398853
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;16;-0.000000;0.166580;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;6;0.377627;0.625159;0.631471~-0.000000~0.325112~0.500800~0.000000~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;17;0.202870;0.946075;0.377699~-0.000000~0.193154~0.294494~0.134037~-0.262021~-0.000000~0.140248~0.180991
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;15;0.292553;1.448078;0.320558~0.672094~0.000000~0.000000~0.000000~-0.175035~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;23;-0.000000;-0.743306;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;12;0.395946;0.561708;0.654346~0.372050~0.000000~-0.000000~0.000000~0.000000~0.474662~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;17;0.486330;1.631330;0.471486~0.324219~0.397111~0.195458~0.291402~0.041714~0.536215~-0.274154~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;11;0.307182;-2.417977;0.000000~0.174589~-0.691517~-0.000000~-0.325094~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;23;-0.000000;-0.045338;-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;9;1.274842;-2.408138;0.000000~-0.000000~-1.056444~0.000000~0.645737~1.008283~0.000000~-0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;18;0.025229;0.786864;0.119561~-0.000000~0.063569~0.161313~0.000000~-0.045447~-0.018802~-0.057156~0.020358
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;12;0.261605;-0.335607;0.000000~0.394641~0.562739~0.000000~-0.000000~0.000000~0.225374~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;18;0.252291;-0.566999;0.040515~0.155769~0.286021~-0.090226~0.439594~-0.356084~0.196344~-0.055953~0.164337
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;13;0.642245;-0.417438;0.000000~0.631975~0.883787~0.000000~0.322519~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;15;0.032845;-0.458614;-0.000000~0.136681~0.000000~0.000000~0.188673~0.065289~0.000000~0.068643~0.049353
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;8;2.943601;-2.767583;0.000000~-1.417529~0.000000~0.000000~1.667920~-1.046832~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;18;0.818217;0.491822;0.181870~0.238311~0.418103~0.397681~0.602101~-0.214216~-0.588552~0.651285~-0.186076
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;18;1.590290;-0.377726;0.746395~0.941997~0.000000~0.757862~1.042462~0.048494~0.193175~0.000000~-0.188060
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;8;0.564804;-0.149444;0.000000~0.634771~0.563133~-0.000000~0.639965~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;16;0.291619;-0.990858;0.156528~0.153636~0.358566~0.270861~0.193900~0.180710~-0.107025~-0.262075~-0.427560
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;5;1.745333;1.803160;0.000000~1.290958~0.000000~0.603759~1.208126~0.000000~0.000000~-0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;16;0.448525;0.029098;0.117651~0.676695~0.186103~0.169304~0.340817~0.351520~0.318251~-0.144874~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;9;5.128054;-2.010332;-2.378277~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-1.579566~1.450820
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;18;0.059610;0.508814;-0.094350~0.091251~0.136635~0.117040~-0.027381~-0.244024~-0.065466~-0.060138~-0.037744
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;5;7.016428;-1.960153;-2.377347~-2.205716~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~1.875072
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;17;4.726287;-0.763680;-1.918714~-0.000000~0.000000~1.858326~-0.128346~0.526848~-0.000000~-1.124508~0.871306
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;8;1.704124;-0.051087;0.000000~0.000000~1.598801~0.340507~0.857985~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;18;0.125627;1.562734;-0.000000~0.000000~0.140198~0.034195~0.452873~0.133158~-0.040721~0.016735~0.075272
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;18;1.382440;0.132291;0.517381~0.108414~1.180870~0.344148~0.865917~0.380764~-0.000000~-0.278851~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;6;2.042911;-1.506471;-1.246551~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~-1.579610~0.191745
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;18;0.012041;1.079884;-0.000000~0.067797~-0.049257~0.121822~0.000000~-0.005136~0.005955~0.034738~-0.030813
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;6;10.827293;-0.968122;-2.555094~0.000000~-0.000000~0.000000~0.000000~0.000000~-1.937670~-3.372168~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;18;0.711889;-0.155279;-0.271069~0.544035~0.401576~0.576239~0.591814~-0.127776~-0.347093~-0.254700~-0.095368
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;6;1.880049;1.868225;0.000000~0.687048~0.000000~-0.000000~0.981063~0.000000~0.000000~0.000000~1.524985
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;16;0.365224;1.401145;0.488563~0.237789~-0.272610~0.000000~0.385881~0.006248~-0.430121~0.096646~0.132688
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;18;1.020147;1.085538;0.820693~0.707538~-0.000000~0.632012~0.520948~-0.041285~0.260598~0.322744~0.146770
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;8;1.172085;1.319009;0.787487~-0.000000~0.000000~0.000000~1.073798~-0.755641~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;16;0.013785;0.348343;0.000000~-0.011188~0.047139~-0.000000~0.112394~-0.078982~-0.001202~0.058236~0.054404
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;16;0.922539;0.747449;0.862865~-0.000000~0.447452~0.580030~0.617163~-0.339234~-0.000000~0.260481~0.008514
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;8;1.207798;1.332540;0.377085~1.353421~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.664570
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;18;0.139422;-0.164988;0.292373~0.117895~0.129331~-0.260055~0.189779~0.204757~-0.017837~-0.041816~0.122882
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;18;1.210540;0.676368;0.732639~0.670504~0.525261~0.484085~0.517818~-0.000000~0.743201~-0.322526~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;8;1.043095;-2.172957;-0.000000~0.000000~-1.306127~-0.000000~-0.591299~0.000000~0.000000~0.000000~-0.174897
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;16;0.058695;0.423001;0.157632~0.076510~0.172167~0.000000~0.107761~0.089626~0.061355~-0.007762~0.183241
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;7;2.477351;-3.012871;0.000000~-1.276301~-0.000000~0.000000~1.569403~-0.928834~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;11;0.500234;0.321725;0.141898~0.128312~0.265766~0.343202~0.559230~-0.065202~-0.433680~0.486951~-0.182376
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;12;1.078782;-0.133585;0.583747~0.619636~-0.000000~0.437303~1.093821~-0.113842~0.158929~0.000000~-0.083414
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;8;0.470271;-0.194650;0.000000~0.587557~0.508411~-0.000000~0.580377~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;10;0.182436;-0.960720;0.150021~0.138554~0.272146~0.204788~0.185523~0.156424~-0.137461~-0.210812~-0.291451
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;6;1.562300;1.905698;0.000000~1.307972~0.000000~0.553038~1.052597~0.000000~0.000000~-0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;11;0.163179;-0.400723;-0.000000~0.469779~0.000000~0.138813~0.173768~0.219293~0.067006~-0.060189~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;8;4.059023;-2.284834;-2.007343~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-1.484911~1.372464
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;15;0.054402;0.499867;-0.098151~0.087445~0.116431~0.121854~-0.010742~-0.232196~-0.065466~-0.047015~-0.050908
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;5.864237;-2.265811;-2.520374~-1.926747~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~1.289897
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;14;3.592502;-0.839268;-1.560657~-0.000000~0.000000~1.708618~-0.190207~0.539317~-0.000000~-0.873660~0.860032
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;8;1.506466;0.043802;0.000000~0.000000~1.597734~0.000000~0.673208~0.083479~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;17;0.076491;1.639427;-0.000000~0.000000~0.000000~0.013527~0.371410~0.106049~-0.013755~0.027668~0.051499
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;12;0.780212;0.028110;0.200000~0.167245~0.918477~0.401309~0.419807~0.535589~0.129079~0.089717~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;7;1.374944;-1.498342;-0.835747~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~-1.421749~0.173331
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;17;0.005669;1.113192;-0.000000~0.067797~-0.016487~0.073006~0.000000~0.008359~0.008515~0.025048~-0.019259
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;3.415087;-2.224621;0.000000~1.452030~-0.000000~0.919162~-0.000000~0.000000~0.000000~-1.968990~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;14;0.525218;-0.237671;-0.271069~0.487638~0.327297~0.503024~0.482573~-0.112282~-0.292675~-0.189247~-0.109782
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;3;0.889975;1.817493;0.000000~0.475911~0.000000~0.000000~0.672656~0.000000~0.000000~0.000000~1.049282
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;15;0.277084;1.412035;0.429897~0.205255~-0.228937~0.000000~0.336449~-0.020973~-0.369452~0.106298~0.115689
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;9;1.288282;0.819565;1.132593~1.125290~0.000000~0.000000~0.165896~0.000000~0.000000~0.000000~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;15;0.634043;1.238580;0.669298~0.533988~-0.000000~0.398721~0.431113~-0.022018~0.246286~0.225374~0.279663
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;10;0.838136;1.425144;0.661884~-0.000000~0.000000~0.000000~0.921203~-0.624154~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;16;-0.000000;0.205026;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;12;0.978685;0.296902;1.053078~-0.000000~0.592755~0.705009~0.000000~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;12;0.603436;0.677566;0.721792~-0.000000~0.351164~0.493277~0.365676~-0.350679~-0.000000~0.221640~0.115888
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;9;1.102462;1.311187;0.370211~1.292471~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.630386
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;18;0.106474;-0.269978;0.249307~0.109990~0.115219~-0.226565~0.169208~0.179685~-0.008308~-0.044243~0.105571
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;6;1.548862;-0.173224;1.218590~0.947081~0.000000~0.000000~0.000000~-0.000000~0.000000~0.846050~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;14;1.020208;1.005478;0.602284~0.543295~0.435973~0.376121~0.513418~0.042903~0.788365~-0.404973~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;7;0.911048;-2.177300;0.000000~0.147878~-1.247969~-0.000000~-0.492747~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;13;0.010527;0.416889;0.000000~-0.000000~0.046184~-0.000000~0.086454~0.024562~0.055510~0.004106~0.088011
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;14;0.227446;0.499693;0.233227~0.076938~0.141077~0.467038~0.081540~-0.211545~-0.031289~-0.231815~0.224575
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;9;0.953261;-1.018390;0.000000~0.769922~1.073373~0.000000~0.402010~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;12;0.555526;-0.526686;0.060120~0.231144~0.424424~-0.133886~0.652309~-0.528389~0.291353~-0.083028~0.243858
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;12;0.317549;-0.455222;-0.000000~0.303210~0.132953~0.066241~0.643609~0.204762~0.000000~0.173778~0.186384
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;0.043506;-5.603712;0.000000~0.000000~-0.000000~-0.101812~0.000000~0.000000~0.199420~0.192032~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;14;0.000000;0.901939;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;5.044011;-3.354214;0.000000~-1.446309~2.372550~0.000000~0.000000~0.000000~0.000000~0.000000~-1.538576
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;11;0.121495;0.580522;0.289111~0.138911~-0.000000~0.183086~0.300439~-0.127768~-0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;7;0.004148;-0.941612;0.000000~0.000000~0.049527~-0.000000~0.000000~0.068735~0.033448~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;13;-0.000001;-2.762044;0.000000~0.000000~0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;10;0.989834;2.429819;-0.000000~1.268701~-0.000000~0.000000~0.398884~0.000000~-0.459301~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;15;-0.000000;-0.219020;-0.000000~0.000000~-0.000000~0.000000~-0.000000~0.000000~-0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;0.317211;-3.282478;-0.337030~0.000000~0.000000~0.000000~0.000000~0.000000~-0.282097~-0.664271~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;16;0.018806;0.491668;-0.047212~0.052866~0.061788~0.078623~-0.007560~-0.129095~-0.065466~-0.023694~-0.031891
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;3;1.619953;-4.018400;-0.864158~0.000000~0.000000~1.494320~0.000000~0.000000~0.000000~0.000000~0.510043
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;16;0.000000;0.571597;0.000000~0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;3;0.161518;-1.728318;0.000000~0.000000~0.415441~0.000000~0.000000~0.306205~0.000000~0.000000~0.238082
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;14;0.000000;1.772932;0.000000~0.000000~0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;4;0.265775;-2.010216;-0.000000~0.000000~0.000000~0.000000~0.326484~0.000000~0.000000~0.296448~0.580583
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;16;0.013508;1.067544;0.000000~0.000000~0.149508~0.068295~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;11;-0.000001;-0.606187;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;18;0.000000;1.229500;-0.000000~-0.000000~0.000000~-0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;9;0.334932;-1.032198;0.000000~0.670611~-0.000000~-0.000000~-0.000000~0.000000~0.000000~-0.269831~0.383845
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;19;-0.000000;-0.606187;0.000000~0.000000~-0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;7;-0.000000;3.640014;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;14;-0.000000;1.571881;0.000000~0.000000~0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;11;-0.000000;1.353660;0.000000~0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;14;0.000000;1.174267;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;14;0.000000;0.101172;0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;19;-0.000000;-0.219651;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;14;0.000000;-0.251215;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;13;0.000000;-1.898828;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;11;0.247905;0.993556;0.333745~0.507563~0.000000~0.000000~0.000000~-0.356097~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;19;0.000000;-0.760447;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;12;-0.000000;-0.909953;0.000000~-0.000000~0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;11;0.314731;2.300949;0.328628~0.403888~0.000000~0.249092~0.250805~0.082775~0.434330~-0.194666~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;7;0.532084;-2.518237;0.000000~0.229779~-0.910114~-0.000000~-0.427860~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;15;0.000000;0.152631;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;9;0.813022;-2.149887;0.000000~-0.000000~-0.563756~0.000000~0.709755~0.000000~0.000000~-0.000000~0.896923
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;17;0.000000;-0.396929;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;7;-0.000001;-1.724044;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;16;0.000000;-1.233671;0.000000~-0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;10;0.592374;-0.855179;0.000000~0.605379~0.819470~0.000000~0.383055~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;13;0.002403;-0.027947;-0.000000~0.000000~0.000000~0.000000~0.000000~0.016720~0.000000~0.060368~0.029699
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;0.353051;-4.861275;0.000000~-0.328239~-0.000000~0.000000~0.543552~0.000000~0.550373~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;9;0.011046;1.612616;0.047785~-0.000000~0.000000~0.000000~0.000000~0.055428~-0.087694~0.091021~-0.027581
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;3;9.360867;-3.208922;0.000000~-2.279770~2.738973~0.000000~0.000000~0.000000~0.000000~-0.000000~-2.454060
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;9;0.505509;0.642714;0.629771~0.218360~-0.000000~0.388199~0.602036~-0.231474~-0.000000~0.000000~0.000000
