Instance0
71;0
158;0
175;0
194;0
207;0
215;0
233;0
236;0
243;0
248;0
253;0
259;0
267;0
272;0
279;0
281;0
283;0
291;0
293;0
Instance1
76;0
166;0
175;0
186;0
196;0
197;0
199;0
200;0
204;0
206;0
207;0
208;0
209;0
210;0
211;0
212;0
213;0
Instance2
56;0
57;0
59;0
Instance4
71;0
155;0
167;0
174;0
179;0
185;0
189;0
194;0
199;0
203;0
206;0
211;0
213;0
216;0
219;0
222;0
228;0
232;0
237;0
240;0
243;0
245;0
Instance5
69;0
151;0
165;0
176;0
189;0
191;0
194;0
196;0
200;0
205;0
207;0
211;0
214;0
217;0
220;0
223;0
225;0
227;0
231;0
235;0
238;0
240;0
241;0
243;0
246;0
249;0
251;0
252;0
257;0
259;0
263;0
266;0
Instance6
1;0.0
Instance7
2;0
4;0
9;0
11;0
16;0
19;0
Instance8
76;0
164;0
256;0
362;0
481;0
483;0
496;0
498;0
501;0
502;0
504;0
512;0
514;0
517;0
518;0
521;0
522;0
523;0
Instance9
69;0
152;0
248;0
360;0
488;0
628;0
781;0
939;0
1120;0
1308;0
1503;0
1707;0
1916;0
2129;0
2352;0
2579;0
2812;0
3051;0
3295;0
3546;0
3802;0
4060;0
4320;0
4584;0
4850;0
Instance12
78;0
171;0
282;0
410;0
555;0
709;0
865;0
1030;0
1202;0
1380;0
1561;0
1751;0
1952;0
2156;0
2363;0
2575;0
2794;0
3020;0
3250;0
3482;0
Instance13
6;0
18;0
32;0
46;0
58;0
62;0
65;0
69;0
72;0
76;0
81;0
86;0
90;0
94;0
98;0
103;0
108;0
111;0
115;0
116;0
117;0
118;0
Instance14
1;0
Instance15
2;0.0
4;0.7002034451928207
Instance16
72;0
155;0
159;0
163;0
170;0
172;0
174;0
177;0
Instance17
78;0
175;0
192;0
203;0
218;0
226;0
227;0
230;0
232;0
234;0
236;0
237;0
238;0
240;0
242;0
244;0
245;0
246;0
Instance18
6;0.0
Instance19
1;0.0
3;0.9870872970307415
6;0.9870872970307415
Instance20
71;0
Instance21
81;0
181;0
195;0
205;0
208;0
Instance22
2;0
5;0
6;0
8;0
Instance23
2;0
Instance24
13;0
22;0
30;0
37;0
47;0
53;0
59;0
61;0
67;0
69;0
76;0
81;0
84;0
94;0
100;0
106;0
110;0
Instance25
81;0
187;0
Instance27
1;0
2;0
Instance28
71;0
154;0
252;0
374;0
378;0
387;0
388;0
Instance29
10;0.014640933137042464
22;0.041492889845178245
34;0.05143901768236461
40;0.05956352223642292
47;0.06209049876239629
53;0.06256612686651676
61;0.0693284584148967
72;0.08982252924142171
79;0.09085791014835076
82;0.09189976218594793
85;0.09681458592852647
91;0.09779496222477475
95;0.09801821623283133
99;0.0989888858330772
104;0.10191383689515147
108;0.10395547862100211
111;0.11662595246954524
119;0.12488311520230376
125;0.12835164124051582
129;0.13435685050070378
134;0.14921780208046856
138;0.16775112031449704
152;0.703421308516641
164;0.7246830123826032
177;0.7357591551920452
186;0.7469774917267433
194;0.7503901411328958
199;0.7595728622323453
211;0.7644149327713377
222;0.7759850116790383
230;0.7820095353017416
236;0.7832892788290488
244;0.7834688919556884
246;0.7841648928214169
251;0.7843669575888863
255;0.7855568945528736
259;0.7860208951300259
262;0.7875850261078458
265;0.7883334141355108
269;0.788565414424087
271;0.7900472227188635
275;0.7910126432745515
277;0.7913119984856174
280;0.792217547999092
281;0.7926815485762444
283;0.7928087745409473
285;0.7933401300405896
286;0.7934523882447393
Instance30
4;0.0
8;0.0
Instance31
2;0
3;0
7;0
Instance32
71;0
154;0
246;0
251;0
257;0
261;0
264;0
266;0
268;0
271;0
273;0
275;0
Instance33
70;0
159;0
Instance35
2;0
Instance36
68;0
144;0
149;0
155;0
161;0
163;0
165;0
167;0
169;0
170;0
173;0
Instance37
76;0
167;0
276;0
398;0
537;0
686;0
847;0
1011;0
1182;0
1373;0
1570;0
1771;0
1977;0
2200;0
2433;0
2681;0
2941;0
2948;0
2956;0
2961;0
2967;0
2970;0
2974;0
2980;0
2985;0
2991;0
2993;0
2998;0
3000;0
3005;0
3009;0
3014;0
3018;0
3021;0
3025;0
3029;0
3032;0
3038;0
3039;0
Instance38
2;0
Instance39
46;0

