Instance0
26;0.856064658334297
17;0.8734413563928203
23;0.8805894849343887
23;0.883603337430044
24;0.8859397245232179
12;0.8869964547450373
13;0.8878128874095667
16;0.9047799377277154
21;0.9056833429595709
16;0.9066730607931964
15;0.9071477801029294
6;0.9072916344392123
9;0.9103442234551324
9;0.9379066818630459
12;0.9384647472681652
6;0.9386583617964719
Instance1
32;0.964270652584876
34;0.9713575555887438
33;0.971694864559436
37;0.9717596366644672
29;0.9767663580481724
38;0.977151831192281
16;0.9777685882228548
23;0.978283099185417
14;0.9808280229519152
12;0.9812627202025855
34;0.9829272053795025
24;0.9837196216197915
15;0.9900331837365116
16;0.9901538999183589
14;0.9902341965247113
Instance3
11;0.07772214938754984
20;0.07948130032239041
19;0.08078329145088078
8;0.08196093511204239
10;0.08277467956734905
10;0.08514459600347611
4;0.08547923698172583
4;0.08719998649283327
4;0.08803018870116844
8;0.08871409977147056
7;0.08896645198457674
Instance4
36;0.03139755679284181
18;0.9041132133871825
22;0.9057679946070024
10;0.9139803442931121
17;0.9176628661761695
13;0.9329035098396768
13;0.951765118973251
5;0.9538797628077692
6;0.9543903189390485
10;0.9549877782416096
6;0.956714978770831
10;0.9579424860651834
6;0.9591917191523559
12;0.9616539756720012
10;0.9621934995270409
4;0.9660099971324907
8;0.9696671722572572
11;0.9699568494948624
5;0.9701632445266563
Instance5
39;0.7101356243428136
37;0.7189543040792574
26;0.7199837285439064
45;0.7204404435273926
31;0.7209059168431157
18;0.721762738077336
27;0.7222337654574046
21;0.722651388372613
23;0.7229564346758954
24;0.7236015606114091
21;0.7242667666257102
21;0.7244955513531721
21;0.7247610783524581
21;0.7249016389039705
21;0.7251263648921031
18;0.7253519453516735
19;0.725569408332585
23;0.7256789942944784
Instance6
12;-0.0
1;0.9612006980030952
1;0.9898929787085701
Instance7
23;0.03213702903716944
30;0.035395651139659264
34;0.03719872420162995
16;0.037742607087219944
14;0.039021277309646024
30;0.041132914300977326
16;0.04171341967313295
17;0.04456841522156007
29;0.0474841885136488
28;0.04873558667161106
36;0.04993945351722266
14;0.05030178237366868
15;0.05165213916554202
12;0.05201135121462097
Instance8
26;0.05457155139124642
17;0.9016954368472061
6;0.9805739029664848
5;0.9816212007684234
11;0.9824258320064984
10;0.9831091299626412
2;0.9831410597736752
Instance9
31;0.9676954780781152
33;0.9689703138338905
33;0.9707456860642889
31;0.971508748812337
32;0.971810602951625
27;0.9723295264804181
22;0.9837219706284985
13;0.9838165364361351
21;0.9841515841094279
25;0.9853300977766406
42;0.9855014347506915
Instance10
10;1.0007267598295504
11;1.0007267598295504
10;1.0007267598295504
Instance11
9;0.9913476984651521
20;0.9921500784789894
24;0.9925384496973287
28;0.9926884675993147
18;0.9929390051107533
18;0.9931837043620468
22;0.9937929141163048
34;0.9946303236910117
14;0.9950148873483872
28;0.9953999622171077
13;0.9974157461798969
8;0.9979578227938356
11;0.998141052810345
6;0.9982055132316655
6;0.9984826422871063
6;0.9986506454324375
5;0.9987521579069578
6;0.9989120400543277
6;0.9993485436947652
4;0.9994170646150666
Instance12
22;0.6625949803512134
25;0.6731015992774658
23;0.6985075541885847
18;0.7134491278374756
18;0.723227147059295
12;0.7256822112807557
10;0.7353440769265057
10;0.7487122975904607
21;0.7540500823816373
37;0.7545252561019201
11;0.7555125614985073
11;0.7560933293788535
Instance13
34;0.9971053128391998
41;0.9973604631499516
33;0.9974178080347504
36;0.9974252343448745
36;0.9974346278894685
Instance14
12;0.018683036565373897
21;0.07225378426812407
16;0.07225378426812407
8;0.7080878031341095
8;0.7122342832032255
Instance15
36;0.8662524064500234
47;0.866621417963319
31;0.8669768570915305
19;0.8672986603088819
14;0.8674666431619492
16;0.8675813199808464
5;0.8676232173434967
22;0.8678919112279113
7;0.8680227175479225
18;0.8682042727860737
9;0.8682980992742626
17;0.9976657551701956
11;0.9979266281806279
18;0.9982247195333674
12;0.9985345277716481
10;0.9987676593324898
13;0.9987676593324898
8;0.9988019484534119
Instance16
26;0.024136020257142038
22;0.8917987055333303
18;0.904679812017458
17;0.9083320962638172
9;0.9103323073935391
11;0.9103323073935391
16;0.9105791688937263
Instance17
25;0.1547880826111243
24;0.18339585219677512
20;0.19969387315137543
22;0.21851420687276282
19;0.22435648687102988
26;0.24347863579527793
14;0.3053507523821867
23;0.4364930075722874
17;0.47388998267407373
23;0.5912355124006465
16;0.5917729361287546
